Tid ;FT0030 Flow : (M³/t)
06:29:30;174.1
06:29:35;174.1
06:29:40;174.1
06:29:45;174.1
06:29:50;174.1
06:29:55;174.1
06:30:00;174.1
06:30:05;133.5
06:30:10;133.5
06:30:15;133.5
06:30:20;133.5
06:30:25;133.5
06:30:30;133.5
06:30:35;133.5
06:30:40;133.5
06:30:45;133.5
06:30:50;133.5
06:30:55;133.5
06:31:00;133.5
06:31:05;133.5
06:31:10;133.5
06:31:15;133.5
06:31:20;133.5
06:31:25;133.5
06:31:30;133.5
06:31:35;133.5
06:31:40;133.5
06:31:45;133.5
06:31:50;133.5
06:31:55;133.5
06:32:00;133.5
06:32:05;133.5
06:32:10;133.5
06:32:15;133.5
06:32:20;133.5
06:32:25;133.5
06:32:30;133.5
06:32:35;133.5
06:32:40;133.5
06:32:45;133.5
06:32:50;133.5
06:32:55;133.5
06:33:00;133.5
06:33:05;133.5
06:33:10;133.5
06:33:15;133.5
06:33:20;133.5
06:33:25;133.5
06:33:30;133.5
06:33:35;133.5
06:33:40;133.5
06:33:45;133.5
06:33:50;133.5
06:33:55;133.5
06:34:00;133.5
06:34:05;133.5
06:34:10;133.5
06:34:15;133.5
06:34:20;133.5
06:34:25;133.5
06:34:30;133.5
06:34:35;133.5
06:34:40;133.5
06:34:45;133.5
06:34:50;133.5
06:34:55;133.5
06:35:00;133.5
06:35:05;112.7
06:35:10;112.7
06:35:15;112.7
06:35:20;112.7
06:35:25;112.7
06:35:30;112.7
06:35:35;112.7
06:35:40;112.7
06:35:45;112.7
06:35:50;112.7
06:35:55;112.7
06:36:00;112.7
06:36:05;112.7
06:36:10;112.7
06:36:15;112.7
06:36:20;112.7
06:36:25;112.7
06:36:30;112.7
06:36:35;112.7
06:36:40;112.7
06:36:45;112.7
06:36:50;112.7
06:36:55;112.7
06:37:00;112.7
06:37:05;112.7
06:37:10;112.7
06:37:15;112.7
06:37:20;112.7
06:37:25;112.7
06:37:30;112.7
06:37:35;112.7
06:37:40;112.7
06:37:45;112.7
06:37:50;112.7
06:37:55;112.7
06:38:00;112.7
06:38:05;112.7
06:38:10;112.7
06:38:15;112.7
06:38:20;112.7
06:38:25;112.7
06:38:30;112.7
06:38:35;112.7
06:38:40;112.7
06:38:45;112.7
06:38:50;112.7
06:38:55;112.7
06:39:00;112.7
06:39:05;112.7
06:39:10;112.7
06:39:15;112.7
06:39:20;112.7
06:39:25;112.7
06:39:30;112.7
06:39:35;112.7
06:39:40;112.7
06:39:45;112.7
06:39:50;112.7
06:39:55;112.7
06:40:00;112.7
06:40:05;112.7
06:40:10;112.7
06:40:15;112.7
06:40:20;112.7
06:40:25;112.7
06:40:30;112.7
06:40:35;112.7
06:40:40;112.7
06:40:45;112.7
06:40:50;112.7
06:40:55;112.7
06:41:00;112.7
06:41:05;112.7
06:41:10;112.7
06:41:15;112.7
06:41:20;112.7
06:41:25;112.7
06:41:30;112.7
06:41:35;112.7
06:41:40;112.7
06:41:45;112.7
06:41:50;112.7
06:41:55;112.7
06:42:00;112.7
06:42:05;112.7
06:42:10;112.7
06:42:15;112.7
06:42:20;112.7
06:42:25;112.7
06:42:30;112.7
06:42:35;112.7
06:42:40;112.7
06:42:45;112.7
06:42:50;112.7
06:42:55;112.7
06:43:00;112.7
06:43:05;112.7
06:43:10;112.7
06:43:15;112.7
06:43:20;112.7
06:43:25;112.7
06:43:30;112.7
06:43:35;112.7
06:43:40;112.7
06:43:45;112.7
06:43:50;112.7
06:43:55;112.7
06:44:00;112.7
06:44:05;112.7
06:44:10;112.7
06:44:15;112.7
06:44:20;112.7
06:44:25;112.7
06:44:30;112.7
06:44:35;112.7
06:44:40;112.7
06:44:45;112.7
06:44:50;112.7
06:44:55;112.7
06:45:00;112.7
06:45:05;108.9
06:45:10;108.9
06:45:15;108.9
06:45:20;108.9
06:45:25;108.9
06:45:30;108.9
06:45:35;108.9
06:45:40;108.9
06:45:45;108.9
06:45:50;108.9
06:45:55;108.9
06:46:00;108.9
06:46:05;108.9
06:46:10;108.9
06:46:15;108.9
06:46:20;108.9
06:46:25;108.9
06:46:30;108.9
06:46:35;108.9
06:46:40;108.9
06:46:45;108.9
06:46:50;108.9
06:46:55;108.9
06:47:00;108.9
06:47:05;108.9
06:47:10;108.9
06:47:15;108.9
06:47:20;108.9
06:47:25;108.9
06:47:30;108.9
06:47:35;108.9
06:47:40;108.9
06:47:45;108.9
06:47:50;108.9
06:47:55;108.9
06:48:00;108.9
06:48:05;108.9
06:48:10;108.9
06:48:15;108.9
06:48:20;108.9
06:48:25;108.9
06:48:30;108.9
06:48:35;108.9
06:48:40;108.9
06:48:45;108.9
06:48:50;108.9
06:48:55;108.9
06:49:00;108.9
06:49:05;108.9
06:49:10;108.9
06:49:15;108.9
06:49:20;108.9
06:49:25;108.9
06:49:30;108.9
06:49:35;108.9
06:49:40;108.9
06:49:45;108.9
06:49:50;108.9
06:49:55;108.9
06:50:00;108.9
06:50:05;107.2
06:50:10;107.2
06:50:15;107.2
06:50:20;107.2
06:50:25;107.2
06:50:30;107.2
06:50:35;107.2
06:50:40;107.2
06:50:45;107.2
06:50:50;107.2
06:50:55;107.2
06:51:00;107.2
06:51:05;107.2
06:51:10;107.2
06:51:15;107.2
06:51:20;107.2
06:51:25;107.2
06:51:30;107.2
06:51:35;107.2
06:51:40;107.2
06:51:45;107.2
06:51:50;107.2
06:51:55;107.2
06:52:00;107.2
06:52:05;107.2
06:52:10;107.2
06:52:15;107.2
06:52:20;107.2
06:52:25;107.2
06:52:30;107.2
06:52:35;107.2
06:52:40;107.2
06:52:45;107.2
06:52:50;107.2
06:52:55;107.2
06:53:00;107.2
06:53:05;107.2
06:53:10;107.2
06:53:15;107.2
06:53:20;107.2
06:53:25;107.2
06:53:30;107.2
06:53:35;107.2
06:53:40;107.2
06:53:45;107.2
06:53:50;107.2
06:53:55;107.2
06:54:00;107.2
06:54:05;107.2
06:54:10;107.2
06:54:15;107.2
06:54:20;107.2
06:54:25;107.2
06:54:30;107.2
06:54:35;107.2
06:54:40;107.2
06:54:45;107.2
06:54:50;107.2
06:54:55;107.2
06:55:00;107.2
06:55:05;110.9
06:55:10;110.9
06:55:15;110.9
06:55:20;110.9
06:55:25;110.9
06:55:30;110.9
06:55:35;110.9
06:55:40;110.9
06:55:45;110.9
06:55:50;110.9
06:55:55;110.9
06:56:00;110.9
06:56:05;110.9
06:56:10;110.9
06:56:15;110.9
06:56:20;110.9
06:56:25;110.9
06:56:30;110.9
06:56:35;110.9
06:56:40;110.9
06:56:45;110.9
06:56:50;110.9
06:56:55;110.9
06:57:00;110.9
06:57:05;110.9
06:57:10;110.9
06:57:15;110.9
06:57:20;110.9
06:57:25;110.9
06:57:30;110.9
06:57:35;110.9
06:57:40;110.9
06:57:45;110.9
06:57:50;110.9
06:57:55;110.9
06:58:00;110.9
06:58:05;110.9
06:58:10;110.9
06:58:15;110.9
06:58:20;110.9
06:58:25;110.9
06:58:30;110.9
06:58:35;110.9
06:58:40;110.9
06:58:45;110.9
06:58:50;110.9
06:58:55;110.9
06:59:00;110.9
06:59:05;110.9
06:59:10;110.9
06:59:15;110.9
06:59:20;110.9
06:59:25;110.9
06:59:30;110.9
06:59:35;110.9
06:59:40;110.9
06:59:45;110.9
06:59:50;110.9
06:59:55;110.9
07:00:00;110.9
07:00:05;109.2
07:00:10;109.2
07:00:15;109.2
07:00:20;109.2
07:00:25;109.2
07:00:30;109.2
07:00:35;109.2
07:00:40;109.2
07:00:45;109.2
07:00:50;109.2
07:00:55;109.2
07:01:00;109.2
07:01:05;109.2
07:01:10;109.2
07:01:15;109.2
07:01:20;109.2
07:01:25;109.2
07:01:30;109.2
07:01:35;109.2
07:01:40;109.2
07:01:45;109.2
07:01:50;109.2
07:01:55;109.2
07:02:00;109.2
07:02:05;109.2
07:02:10;109.2
07:02:15;109.2
07:02:20;109.2
07:02:25;109.2
07:02:30;109.2
07:02:35;109.2
07:02:40;109.2
07:02:45;109.2
07:02:50;109.2
07:02:55;109.2
07:03:00;109.2
07:03:05;109.2
07:03:10;109.2
07:03:15;109.2
07:03:20;109.2
07:03:25;109.2
07:03:30;109.2
07:03:35;109.2
07:03:40;109.2
07:03:45;109.2
07:03:50;109.2
07:03:55;109.2
07:04:00;109.2
07:04:05;109.2
07:04:10;109.2
07:04:15;109.2
07:04:20;109.2
07:04:25;109.2
07:04:30;109.2
07:04:35;109.2
07:04:40;109.2
07:04:45;109.2
07:04:50;109.2
07:04:55;109.2
07:05:00;109.2
07:05:05;46.7
07:05:10;46.7
07:05:15;46.7
07:05:20;46.7
07:05:25;46.7
07:05:30;46.7
07:05:35;46.7
07:05:40;46.7
07:05:45;46.7
07:05:50;46.7
07:05:55;46.7
07:06:00;46.7
07:06:05;46.7
07:06:10;46.7
07:06:15;46.7
07:06:20;46.7
07:06:25;46.7
07:06:30;46.7
07:06:35;46.7
07:06:40;46.7
07:06:45;46.7
07:06:50;46.7
07:06:55;46.7
07:07:00;46.7
07:07:05;46.7
07:07:10;46.7
07:07:15;46.7
07:07:20;46.7
07:07:25;46.7
07:07:30;46.7
07:07:35;46.7
07:07:40;46.7
07:07:45;46.7
07:07:50;46.7
07:07:55;46.7
07:08:00;46.7
07:08:05;46.7
07:08:10;46.7
07:08:15;46.7
07:08:20;46.7
07:08:25;46.7
07:08:30;46.7
07:08:35;46.7
07:08:40;46.7
07:08:45;46.7
07:08:50;46.7
07:08:55;46.7
07:09:00;46.7
07:09:05;46.7
07:09:10;46.7
07:09:15;46.7
07:09:20;46.7
07:09:25;46.7
07:09:30;46.7
07:09:35;46.7
07:09:40;46.7
07:09:45;46.7
07:09:50;46.7
07:09:55;46.7
07:10:00;46.7
07:10:05;0.6
07:10:10;0.6
07:10:15;0.6
07:10:20;0.6
07:10:25;0.6
07:10:30;0.6
07:10:35;0.6
07:10:40;0.6
07:10:45;0.6
07:10:50;0.6
07:10:55;0.6
07:11:00;0.6
07:11:05;0.6
07:11:10;0.6
07:11:15;0.6
07:11:20;0.6
07:11:25;0.6
07:11:30;0.6
07:11:35;0.6
07:11:40;0.6
07:11:45;0.6
07:11:50;0.6
07:11:55;0.6
07:12:00;0.6
07:12:05;0.6
07:12:10;0.6
07:12:15;0.6
07:12:20;0.6
07:12:25;0.6
07:12:30;0.6
07:12:35;0.6
07:12:40;0.6
07:12:45;0.6
07:12:50;0.6
07:12:55;0.6
07:13:00;0.6
07:13:05;0.6
07:13:10;0.6
07:13:15;0.6
07:13:20;0.6
07:13:25;0.6
07:13:30;0.6
07:13:35;0.6
07:13:40;0.6
07:13:45;0.6
07:13:50;0.6
07:13:55;0.6
07:14:00;0.6
07:14:05;0.6
07:14:10;0.6
07:14:15;0.6
07:14:20;0.6
07:14:25;0.6
07:14:30;0.6
07:14:35;0.6
07:14:40;0.6
07:14:45;0.6
07:14:50;0.6
07:14:55;0.6
07:15:00;0.6
07:15:05;0.9
07:15:10;0.9
07:15:15;0.9
07:15:20;0.9
07:15:25;0.9
07:15:30;0.9
07:15:35;0.9
07:15:40;0.9
07:15:45;0.9
07:15:50;0.9
07:15:55;0.9
07:16:00;0.9
07:16:05;0.9
07:16:10;0.9
07:16:15;0.9
07:16:20;0.9
07:16:25;0.9
07:16:30;0.9
07:16:35;0.9
07:16:40;0.9
07:16:45;0.9
07:16:50;0.9
07:16:55;0.9
07:17:00;0.9
07:17:05;0.9
07:17:10;0.9
07:17:15;0.9
07:17:20;0.9
07:17:25;0.9
07:17:30;0.9
07:17:35;0.9
07:17:40;0.9
07:17:45;0.9
07:17:50;0.9
07:17:55;0.9
07:18:00;0.9
07:18:05;0.9
07:18:10;0.9
07:18:15;0.9
07:18:20;0.9
07:18:25;0.9
07:18:30;0.9
07:18:35;0.9
07:18:40;0.9
07:18:45;0.9
07:18:50;0.9
07:18:55;0.9
07:19:00;0.9
07:19:05;0.9
07:19:10;0.9
07:19:15;0.9
07:19:20;0.9
07:19:25;0.9
07:19:30;0.9
07:19:35;0.9
07:19:40;0.9
07:19:45;0.9
07:19:50;0.9
07:19:55;0.9
07:20:00;0.9
07:20:05;0.5
07:20:10;0.5
07:20:15;0.5
07:20:20;0.5
07:20:25;0.5
07:20:30;0.5
07:20:35;0.5
07:20:40;0.5
07:20:45;0.5
07:20:50;0.5
07:20:55;0.5
07:21:00;0.5
07:21:05;0.5
07:21:10;0.5
07:21:15;0.5
07:21:20;0.5
07:21:25;0.5
07:21:30;0.5
07:21:35;0.5
07:21:40;0.5
07:21:45;0.5
07:21:50;0.5
07:21:55;0.5
07:22:00;0.5
07:22:05;0.5
07:22:10;0.5
07:22:15;0.5
07:22:20;0.5
07:22:25;0.5
07:22:30;0.5
07:22:35;0.5
07:22:40;0.5
07:22:45;0.5
07:22:50;0.5
07:22:55;0.5
07:23:00;0.5
07:23:05;0.5
07:23:10;0.5
07:23:15;0.5
07:23:20;0.5
07:23:25;0.5
07:23:30;0.5
07:23:35;0.5
07:23:40;0.5
07:23:45;0.5
07:23:50;0.5
07:23:55;0.5
07:24:00;0.5
07:24:05;0.5
07:24:10;0.5
07:24:15;0.5
07:24:20;0.5
07:24:25;0.5
07:24:30;0.5
07:24:35;0.5
07:24:40;0.5
07:24:45;0.5
07:24:50;0.5
07:24:55;0.5
07:25:00;0.5
07:25:05;27.1
07:25:10;27.1
07:25:15;27.1
07:25:20;27.1
07:25:25;27.1
07:25:30;27.1
07:25:35;27.1
07:25:40;27.1
07:25:45;27.1
07:25:50;27.1
07:25:55;27.1
07:26:00;27.1
07:26:05;27.1
07:26:10;27.1
07:26:15;27.1
07:26:20;27.1
07:26:25;27.1
07:26:30;27.1
07:26:35;27.1
07:26:40;27.1
07:26:45;27.1
07:26:50;27.1
07:26:55;27.1
07:27:00;27.1
07:27:05;27.1
07:27:10;27.1
07:27:15;27.1
07:27:20;27.1
07:27:25;27.1
07:27:30;27.1
07:27:35;27.1
07:27:40;27.1
07:27:45;27.1
07:27:50;27.1
07:27:55;27.1
07:28:00;27.1
07:28:05;27.1
07:28:10;27.1
07:28:15;27.1
07:28:20;27.1
07:28:25;27.1
07:28:30;27.1
07:28:35;27.1
07:28:40;27.1
07:28:45;27.1
07:28:50;27.1
07:28:55;27.1
07:29:00;27.1
07:29:05;27.1
07:29:10;27.1
07:29:15;27.1
07:29:20;27.1
07:29:25;27.1
07:29:30;27.1
07:29:35;27.1
07:29:40;27.1
07:29:45;27.1
07:29:50;27.1
07:29:55;27.1
07:30:00;27.1
07:30:05;172.6
07:30:10;172.6
07:30:15;172.6
07:30:20;172.6
07:30:25;172.6
07:30:30;172.6
07:30:35;172.6
07:30:40;172.6
07:30:45;172.6
07:30:50;172.6
07:30:55;172.6
07:31:00;172.6
07:31:05;172.6
07:31:10;172.6
07:31:15;172.6
07:31:20;172.6
07:31:25;172.6
07:31:30;172.6
07:31:35;172.6
07:31:40;172.6
07:31:45;172.6
07:31:50;172.6
07:31:55;172.6
07:32:00;172.6
07:32:05;172.6
07:32:10;172.6
07:32:15;172.6
07:32:20;172.6
07:32:25;172.6
07:32:30;172.6
07:32:35;172.6
07:32:40;172.6
07:32:45;172.6
07:32:50;172.6
07:32:55;172.6
07:33:00;172.6
07:33:05;172.6
07:33:10;172.6
07:33:15;172.6
07:33:20;172.6
07:33:25;172.6
07:33:30;172.6
07:33:35;172.6
07:33:40;172.6
07:33:45;172.6
07:33:50;172.6
07:33:55;172.6
07:34:00;172.6
07:34:05;172.6
07:34:10;172.6
07:34:15;172.6
07:34:20;172.6
07:34:25;172.6
07:34:30;172.6
07:34:35;172.6
07:34:40;172.6
07:34:45;172.6
07:34:50;172.6
07:34:55;172.6
07:35:00;172.6
07:35:05;180.5
07:35:10;180.5
07:35:15;180.5
07:35:20;180.5
07:35:25;180.5
07:35:30;180.5
07:35:35;180.5
07:35:40;180.5
07:35:45;180.5
07:35:50;180.5
07:35:55;180.5
07:36:00;180.5
07:36:05;180.5
07:36:10;180.5
07:36:15;180.5
07:36:20;180.5
07:36:25;180.5
07:36:30;180.5
07:36:35;180.5
07:36:40;180.5
07:36:45;180.5
07:36:50;180.5
07:36:55;180.5
07:37:00;180.5
07:37:05;180.5
07:37:10;180.5
07:37:15;180.5
07:37:20;180.5
07:37:25;180.5
07:37:30;180.5
07:37:35;180.5
07:37:40;180.5
07:37:45;180.5
07:37:50;180.5
07:37:55;180.5
07:38:00;180.5
07:38:05;180.5
07:38:10;180.5
07:38:15;180.5
07:38:20;180.5
07:38:25;180.5
07:38:30;180.5
07:38:35;180.5
07:38:40;180.5
07:38:45;180.5
07:38:50;180.5
07:38:55;180.5
07:39:00;180.5
07:39:05;180.5
07:39:10;180.5
07:39:15;180.5
07:39:20;180.5
07:39:25;180.5
07:39:30;180.5
07:39:35;180.5
07:39:40;180.5
07:39:45;180.5
07:39:50;180.5
07:39:55;180.5
07:40:00;180.5
07:40:05;178.7
07:40:10;178.7
07:40:15;178.7
07:40:20;178.7
07:40:25;178.7
07:40:30;178.7
07:40:35;178.7
07:40:40;178.7
07:40:45;178.7
07:40:50;178.7
07:40:55;178.7
07:41:00;178.7
07:41:05;178.7
07:41:10;178.7
07:41:15;178.7
07:41:20;178.7
07:41:25;178.7
07:41:30;178.7
07:41:35;178.7
07:41:40;178.7
07:41:45;178.7
07:41:50;178.7
07:41:55;178.7
07:42:00;178.7
07:42:05;178.7
07:42:10;178.7
07:42:15;178.7
07:42:20;178.7
07:42:25;178.7
07:42:30;178.7
07:42:35;178.7
07:42:40;178.7
07:42:45;178.7
07:42:50;178.7
07:42:55;178.7
07:43:00;178.7
07:43:05;178.7
07:43:10;178.7
07:43:15;178.7
07:43:20;178.7
07:43:25;178.7
07:43:30;178.7
07:43:35;178.7
07:43:40;178.7
07:43:45;178.7
07:43:50;178.7
07:43:55;178.7
07:44:00;178.7
07:44:05;178.7
07:44:10;178.7
07:44:15;178.7
07:44:20;178.7
07:44:25;178.7
07:44:30;178.7
07:44:35;178.7
07:44:40;178.7
07:44:45;178.7
07:44:50;178.7
07:44:55;178.7
07:45:00;178.7
07:45:05;186.1
07:45:10;186.1
07:45:15;186.1
07:45:20;186.1
07:45:25;186.1
07:45:30;186.1
07:45:35;186.1
07:45:40;186.1
07:45:45;186.1
07:45:50;186.1
07:45:55;186.1
07:46:00;186.1
07:46:05;186.1
07:46:10;186.1
07:46:15;186.1
07:46:20;186.1
07:46:25;186.1
07:46:30;186.1
07:46:35;186.1
07:46:40;186.1
07:46:45;186.1
07:46:50;186.1
07:46:55;186.1
07:47:00;186.1
07:47:05;186.1
07:47:10;186.1
07:47:15;186.1
07:47:20;186.1
07:47:25;186.1
07:47:30;186.1
07:47:35;186.1
07:47:40;186.1
07:47:45;186.1
07:47:50;186.1
07:47:55;186.1
07:48:00;186.1
07:48:05;186.1
07:48:10;186.1
07:48:15;186.1
07:48:20;186.1
07:48:25;186.1
07:48:30;186.1
07:48:35;186.1
07:48:40;186.1
07:48:45;186.1
07:48:50;186.1
07:48:55;186.1
07:49:00;186.1
07:49:05;186.1
07:49:10;186.1
07:49:15;186.1
07:49:20;186.1
07:49:25;186.1
07:49:30;186.1
07:49:35;186.1
07:49:40;186.1
07:49:45;186.1
07:49:50;186.1
07:49:55;186.1
07:50:00;186.1
07:50:05;186.8
07:50:10;186.8
07:50:15;186.8
07:50:20;186.8
07:50:25;186.8
07:50:30;186.8
07:50:35;186.8
07:50:40;186.8
07:50:45;186.8
07:50:50;186.8
07:50:55;186.8
07:51:00;186.8
07:51:05;186.8
07:51:10;186.8
07:51:15;186.8
07:51:20;186.8
07:51:25;186.8
07:51:30;186.8
07:51:35;186.8
07:51:40;186.8
07:51:45;186.8
07:51:50;186.8
07:51:55;186.8
07:52:00;186.8
07:52:05;186.8
07:52:10;186.8
07:52:15;186.8
07:52:20;186.8
07:52:25;186.8
07:52:30;186.8
07:52:35;186.8
07:52:40;186.8
07:52:45;186.8
07:52:50;186.8
07:52:55;186.8
07:53:00;186.8
07:53:05;186.8
07:53:10;186.8
07:53:15;186.8
07:53:20;186.8
07:53:25;186.8
07:53:30;186.8
07:53:35;186.8
07:53:40;186.8
07:53:45;186.8
07:53:50;186.8
07:53:55;186.8
07:54:00;186.8
07:54:05;186.8
07:54:10;186.8
07:54:15;186.8
07:54:20;186.8
07:54:25;186.8
07:54:30;186.8
07:54:35;186.8
07:54:40;186.8
07:54:45;186.8
07:54:50;186.8
07:54:55;186.8
07:55:00;186.8
07:55:05;159.2
07:55:10;159.2
07:55:15;159.2
07:55:20;159.2
07:55:25;159.2
07:55:30;159.2
07:55:35;159.2
07:55:40;159.2
07:55:45;159.2
07:55:50;159.2
07:55:55;159.2
07:56:00;159.2
07:56:05;159.2
07:56:10;159.2
07:56:15;159.2
07:56:20;159.2
07:56:25;159.2
07:56:30;159.2
07:56:35;159.2
07:56:40;159.2
07:56:45;159.2
07:56:50;159.2
07:56:55;159.2
07:57:00;159.2
07:57:05;159.2
07:57:10;159.2
07:57:15;159.2
07:57:20;159.2
07:57:25;159.2
07:57:30;159.2
07:57:35;159.2
07:57:40;159.2
07:57:45;159.2
07:57:50;159.2
07:57:55;159.2
07:58:00;159.2
07:58:05;159.2
07:58:10;159.2
07:58:15;159.2
07:58:20;159.2
07:58:25;159.2
07:58:30;159.2
07:58:35;159.2
07:58:40;159.2
07:58:45;159.2
07:58:50;159.2
07:58:55;159.2
07:59:00;159.2
07:59:05;159.2
07:59:10;159.2
07:59:15;159.2
07:59:20;159.2
07:59:25;159.2
07:59:30;159.2
07:59:35;159.2
07:59:40;159.2
07:59:45;159.2
07:59:50;159.2
07:59:55;159.2
08:00:00;159.2
08:00:05;106.8
08:00:10;106.8
08:00:15;106.8
08:00:20;106.8
08:00:25;106.8
08:00:30;106.8
08:00:35;106.8
08:00:40;106.8
08:00:45;106.8
08:00:50;106.8
08:00:55;106.8
08:01:00;106.8
08:01:05;106.8
08:01:10;106.8
08:01:15;106.8
08:01:20;106.8
08:01:25;106.8
08:01:30;106.8
08:01:35;106.8
08:01:40;106.8
08:01:45;106.8
08:01:50;106.8
08:01:55;106.8
08:02:00;106.8
08:02:05;106.8
08:02:10;106.8
08:02:15;106.8
08:02:20;106.8
08:02:25;106.8
08:02:30;106.8
08:02:35;106.8
08:02:40;106.8
08:02:45;106.8
08:02:50;106.8
08:02:55;106.8
08:03:00;106.8
08:03:05;106.8
08:03:10;106.8
08:03:15;106.8
08:03:20;106.8
08:03:25;106.8
08:03:30;106.8
08:03:35;106.8
08:03:40;106.8
08:03:45;106.8
08:03:50;106.8
08:03:55;106.8
08:04:00;106.8
08:04:05;106.8
08:04:10;106.8
08:04:15;106.8
08:04:20;106.8
08:04:25;106.8
08:04:30;106.8
08:04:35;106.8
08:04:40;106.8
08:04:45;106.8
08:04:50;106.8
08:04:55;106.8
08:05:00;106.8
08:05:05;111.7
08:05:10;111.7
08:05:15;111.7
08:05:20;111.7
08:05:25;111.7
08:05:30;111.7
08:05:35;111.7
08:05:40;111.7
08:05:45;111.7
08:05:50;111.7
08:05:55;111.7
08:06:00;111.7
08:06:05;111.7
08:06:10;111.7
08:06:15;111.7
08:06:20;111.7
08:06:25;111.7
08:06:30;111.7
08:06:35;111.7
08:06:40;111.7
08:06:45;111.7
08:06:50;111.7
08:06:55;111.7
08:07:00;111.7
08:07:05;111.7
08:07:10;111.7
08:07:15;111.7
08:07:20;111.7
08:07:25;111.7
08:07:30;111.7
08:07:35;111.7
08:07:40;111.7
08:07:45;111.7
08:07:50;111.7
08:07:55;111.7
08:08:00;111.7
08:08:05;111.7
08:08:10;111.7
08:08:15;111.7
08:08:20;111.7
08:08:25;111.7
08:08:30;111.7
08:08:35;111.7
08:08:40;111.7
08:08:45;111.7
08:08:50;111.7
08:08:55;111.7
08:09:00;111.7
08:09:05;111.7
08:09:10;111.7
08:09:15;111.7
08:09:20;111.7
08:09:25;111.7
08:09:30;111.7
08:09:35;111.7
08:09:40;111.7
08:09:45;111.7
08:09:50;111.7
08:09:55;111.7
08:10:00;111.7
08:10:05;113
08:10:10;113
08:10:15;113
08:10:20;113
08:10:25;113
08:10:30;113
08:10:35;113
08:10:40;113
08:10:45;113
08:10:50;113
08:10:55;113
08:11:00;113
08:11:05;113
08:11:10;113
08:11:15;113
08:11:20;113
08:11:25;113
08:11:30;113
08:11:35;113
08:11:40;113
08:11:45;113
08:11:50;113
08:11:55;113
08:12:00;113
08:12:05;113
08:12:10;113
08:12:15;113
08:12:20;113
08:12:25;113
08:12:30;113
08:12:35;113
08:12:40;113
08:12:45;113
08:12:50;113
08:12:55;113
08:13:00;113
08:13:05;113
08:13:10;113
08:13:15;113
08:13:20;113
08:13:25;113
08:13:30;113
08:13:35;113
08:13:40;113
08:13:45;113
08:13:50;113
08:13:55;113
08:14:00;113
08:14:05;113
08:14:10;113
08:14:15;113
08:14:20;113
08:14:25;113
08:14:30;113
08:14:35;113
08:14:40;113
08:14:45;113
08:14:50;113
08:14:55;113
08:15:00;113
08:15:05;111.9
08:15:10;111.9
08:15:15;111.9
08:15:20;111.9
08:15:25;111.9
08:15:30;111.9
08:15:35;111.9
08:15:40;111.9
08:15:45;111.9
08:15:50;111.9
08:15:55;111.9
08:16:00;111.9
08:16:05;111.9
08:16:10;111.9
08:16:15;111.9
08:16:20;111.9
08:16:25;111.9
08:16:30;111.9
08:16:35;111.9
08:16:40;111.9
08:16:45;111.9
08:16:50;111.9
08:16:55;111.9
08:17:00;111.9
08:17:05;111.9
08:17:10;111.9
08:17:15;111.9
08:17:20;111.9
08:17:25;111.9
08:17:30;111.9
08:17:35;111.9
08:17:40;111.9
08:17:45;111.9
08:17:50;111.9
08:17:55;111.9
08:18:00;111.9
08:18:05;111.9
08:18:10;111.9
08:18:15;111.9
08:18:20;111.9
08:18:25;111.9
08:18:30;111.9
08:18:35;111.9
08:18:40;111.9
08:18:45;111.9
08:18:50;111.9
08:18:55;111.9
08:19:00;111.9
08:19:05;111.9
08:19:10;111.9
08:19:15;111.9
08:19:20;111.9
08:19:25;111.9
08:19:30;111.9
08:19:35;111.9
08:19:40;111.9
08:19:45;111.9
08:19:50;111.9
08:19:55;111.9
08:20:00;111.9
08:20:05;59
08:20:10;59
08:20:15;59
08:20:20;59
08:20:25;59
08:20:30;59
08:20:35;59
08:20:40;59
08:20:45;59
08:20:50;59
08:20:55;59
08:21:00;59
08:21:05;59
08:21:10;59
08:21:15;59
08:21:20;59
08:21:25;59
08:21:30;59
08:21:35;59
08:21:40;59
08:21:45;59
08:21:50;59
08:21:55;59
08:22:00;59
08:22:05;59
08:22:10;59
08:22:15;59
08:22:20;59
08:22:25;59
08:22:30;59
08:22:35;59
08:22:40;59
08:22:45;59
08:22:50;59
08:22:55;59
08:23:00;59
08:23:05;59
08:23:10;59
08:23:15;59
08:23:20;59
08:23:25;59
08:23:30;59
08:23:35;59
08:23:40;59
08:23:45;59
08:23:50;59
08:23:55;59
08:24:00;59
08:24:05;59
08:24:10;59
08:24:15;59
08:24:20;59
08:24:25;59
08:24:30;59
08:24:35;59
08:24:40;59
08:24:45;59
08:24:50;59
08:24:55;59
08:25:00;59
08:25:05;0.7
08:25:10;0.7
08:25:15;0.7
08:25:20;0.7
08:25:25;0.7
08:25:30;0.7
08:25:35;0.7
08:25:40;0.7
08:25:45;0.7
08:25:50;0.7
08:25:55;0.7
08:26:00;0.7
08:26:05;0.7
08:26:10;0.7
08:26:15;0.7
08:26:20;0.7
08:26:25;0.7
08:26:30;0.7
08:26:35;0.7
08:26:40;0.7
08:26:45;0.7
08:26:50;0.7
08:26:55;0.7
08:27:00;0.7
08:27:05;0.7
08:27:10;0.7
08:27:15;0.7
08:27:20;0.7
08:27:25;0.7
08:27:30;0.7
08:27:35;0.7
08:27:40;0.7
08:27:45;0.7
08:27:50;0.7
