Tid ;FT0010 Flow : (M³/t);;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:35;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:36;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:37;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:38;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:39;63.7;;;
19-04-2018 12:40;63.7;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:40;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:41;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:42;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:43;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:44;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:45;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:46;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:47;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:48;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:49;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:50;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:51;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:52;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:53;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:54;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:55;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:56;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:57;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:58;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 12:59;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:00;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:01;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:02;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:03;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:04;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:05;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:06;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:07;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:08;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:09;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:10;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:11;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:12;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:13;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:14;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:15;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:16;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:17;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:18;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:19;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:20;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:21;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:22;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:23;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:24;64;;;
19-04-2018 13:25;64;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:25;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:26;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:27;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:28;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:29;63.4;;;
19-04-2018 13:30;63.4;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:30;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:31;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:32;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:33;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:34;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:35;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:36;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:37;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:38;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:39;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:40;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:41;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:42;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:43;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:44;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:45;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:46;63;;;
19-04-2018 13:47;63;;;
